DEPTH;CAL;DEN;DTC;DTS;GR;NEU;nmrFF;nmrPhie;nmrPhiT;nmrPerm;PE;RES10;RES90
2090,2744;12,4034;2,4711;65,0375;111,9827;14,17;0,1595;0,0824;0,1386;0,1403;7,8413;5,2762;487,300293;902,8394165
2090,4268;12,4575;2,4816;67,182;113,3365;14,7759;0,1704;0,0764;0,1351;0,1385;5,5712;5,124;483,473999;947,5313721
2090,5792;12,5196;2,4876;69,9836;116,3333;15,1065;0,1965;0,0738;0,1298;0,1378;4,7878;4,9046;479,7036133;849,3256226
2090,7316;12,5786;2,4823;71,4564;119,1877;14,4022;0,2203;0,0739;0,1246;0,1343;4,8667;4,7163;475,9877014;889,0527954
2090,884;12,608;2,4736;69,9696;119,4029;13,0399;0,1996;0,0676;0,1082;0,1138;3,5788;4,588;472,9511108;796,77948
2091,0364;12,5338;2,4541;68,156;118,9917;12,844;0,1971;0,065;0,1002;0,1049;3,2065;4,6012;475,6770935;796,77948
2091,1888;12,3272;2,4326;65,9273;118,1178;12,5181;0,1939;0,0624;0,0921;0,0959;2,9289;4,7003;468,71521;789,8413696
2091,3412;12,2933;2,4182;64,8873;116,0523;12,8369;0,2063;0,0664;0,0963;0,0966;4,2254;4,8138;465,7644043;719,3339844
2091,4936;12,3031;2,4173;64,1423;113,7305;12,3803;0,1951;0,0746;0,1185;0,1185;5,7118;4,8708;467,2470093;754,2595825
2091,646;12,3128;2,4319;63,7484;112,2556;12,758;0,1835;0,0761;0,134;0,1379;5,4756;4,8491;447,5419922;750,9758301
2091,7984;12,3132;2,4451;63,8603;111,1234;13,465;0,1873;0,0722;0,1319;0,1377;4,3701;4,8127;437,6173096;713,0872192
2091,9508;12,3135;2,4639;65,12;110,4646;13,7257;0,1804;0,0683;0,1299;0,1375;3,4897;4,7155;425,5817871;687,8204956
2092,1032;12,3169;2,4786;67,4958;112,0294;13,4994;0,1595;0,0621;0,1201;0,131;2,3925;4,5536;418,0090942;748,0128174
2092,2556;12,3214;2,4882;68,5917;115,0389;12,8079;0,1376;0,0503;0,1057;0,1188;1,0716;4,3062;423,1046143;687,8204956
2092,408;12,323;2,4892;65,8061;115,0199;12,2631;0,132;0,0397;0,0933;0,1017;0,4389;4,0211;421,4454956;750,9758301
2092,5604;12,3288;2,4934;64,8017;113,2589;12,1804;0,1276;0,0383;0,0891;0,0957;0,3733;3,7596;434,6665039;727,1132202
2092,7128;12,3342;2,5024;64,4252;108,9167;13,0402;0,1356;0,0369;0,085;0,0897;0,3157;3,6813;459,0810852;833,7114868
2092,8652;12,3224;2,4975;65,3923;102,8633;13,8818;0,1488;0,0629;0,1058;0,1058;2,6988;3,8905;468,0369873;722,9882813
2093,0176;12,2519;2,4724;66,1707;102,8697;14,038;0,1678;0,0701;0,1199;0,1199;4,0923;4,284;496,1624146;793,1251831
2093,17;12,2626;2,4426;66,02;105,5301;13,9336;0,1515;0,0701;0,1199;0,1199;4,0923;4,5347;504,3044128;777,4866943
2093,3224;12,2564;2,4296;66,8237;107,6614;13,7538;0,1323;0,0704;0,1231;0,1234;4,0786;4,5061;513,4072266;1018,7328
2093,4748;12,2561;2,4285;68,4628;113,2482;14,2251;0,1262;0,0706;0,1263;0,1268;4,0818;4,3757;528,954895;957,1931
2093,6272;12,2506;2,4184;68,3781;120,4843;13,5384;0,1548;0,0707;0,1292;0,1306;4,0476;4,5329;527,6948853;969,5755
2093,7796;12,2603;2,4031;68,4452;124,0277;14,2252;0,1782;0,0703;0,1341;0,1371;3,9081;5,0338;558,0789795;1088,8867
2093,932;12,2674;2,3932;68,3577;124,216;14,6291;0,1852;0,0634;0,1309;0,1361;2,6054;5,6357;562,215271;957,1931
2094,0844;12,2744;2,3951;68,2549;122,891;14,8479;0,1915;0,0611;0,1305;0,1362;2,272;6,0299;556,4036255;962,9794
2094,2368;12,2791;2,3957;68,0116;122,0825;14,3244;0,1898;0,0587;0,13;0,1362;1,9796;6,1842;542,748291;1024,519
2094,3892;12,2885;2,393;67,7679;122,9376;13,4647;0,2004;0,0582;0,1348;0,1391;1,9388;6,183;536,1895142;1013,6223
2094,5416;12,2899;2,3917;67,8579;123,1943;13,633;0,2054;0,0629;0,1452;0,1464;2,6132;6,08;510,844696;893,1777
2094,694;12,2934;2,3925;68,1071;121,9932;13,0099;0,2092;0,06;0,1451;0,1475;2,2212;5,8876;498,8348083;849,3256
2094,8464;12,3006;2,3937;68,3443;122,0258;12,9755;0,2024;0,0532;0,1385;0,1428;1,4701;5,6428;488,6784058;889,0528
2094,9988;12,2977;2,3898;68,4793;122,552;12,1003;0,1953;0,0465;0,1319;0,138;0,939;5,4127;454,9598999;796,7795
2095,1512;12,3;2,3878;68,0319;121,8982;12,5716;0,1877;0,0281;0,1115;0,1226;0,2001;5,2039;415,394989;784,1935
2095,3036;12,2966;2,3843;67,6261;119,0112;12,6577;0,1906;0,0153;0,1018;0,1135;0,0404;5,0603;389,710907;647,918
2095,456;12,2988;2,3857;66,0664;114,2575;12,9055;0,1889;0,0133;0,0988;0,1077;0,0268;4,9652;353,9447937;616,0001
2095,6084;12,2967;2,3917;63,1157;107,2872;13,1624;0,1752;0,0161;0,0956;0,1039;0,0394;4,9026;338,1484985;553,8766
2095,7608;12,2856;2,4111;61,8806;100,7815;13,0615;0,1372;0,019;0,0924;0,1002;0,0548;4,8025;326,6614075;587,1989
2095,9132;12,2661;2,4403;61,2585;94,8157;13,3523;0,0954;0,0326;0,0831;0,0891;0,2094;4,6489;294,7650146;489,3841
2096,0656;12,2524;2,4797;60,9701;92,5757;12,6719;0,0739;0,0439;0,0778;0,0804;0,6051;4,3972;265,9081116;457,363
2096,218;12,2512;2,5133;60,4706;92,2782;12,9271;0,0674;0,0479;0,0794;0,08;0,9111;4,0663;244,3401031;431,3275
2096,3704;12,2514;2,5254;60,7775;92,6347;14,0097;0,0661;0,0456;0,0794;0,0797;0,7236;3,7205;241,7682037;432,5137
2096,5228;12,2515;2,5142;62,1832;92,7464;15,3489;0,0636;0,0434;0,0794;0,0795;0,5758;3,4516;235,5245972;443,9438
2096,6752;12,253;2,492;63,5824;95,6875;15,3489;0,0757;0,0351;0,0796;0,0796;0,2499;3,3442;239,7015076;433,7754
2096,8276;12,2541;2,4747;64,1421;99,4868;14,4218;0,0971;0,0263;0,0765;0,0767;0,0944;3,4308;244,8995972;461,1556
2096,98;12,2567;2,4545;64,554;102,7903;14,2844;0,1183;0,0399;0,0879;0,0964;0,432;3,6849;249,3860016;472,8502
2097,1324;12,2528;2,4473;64,9307;106,0789;14,7252;0,1239;0,0494;0,093;0,1059;0,9617;3,9312;256,7416992;450,7166
2097,2848;12,2505;2,4389;65,2081;110,1612;15,2766;0,1331;0,0589;0,0982;0,1153;1,924;4,1884;280,1849976;513,551
2097,4372;12,2535;2,442;65,1627;113,9789;14,3973;0,1512;0,0822;0,1159;0,1362;7,9684;4,4401;286,5408936;553,8766
2097,5896;12,2506;2,4337;64,6283;114,4893;14,8878;0,1693;0,0817;0,1201;0,1308;8,1217;4,7764;314,9747925;600,7925
2097,742;12,2518;2,4276;64,3405;113,1625;15,0918;0,1781;0,0807;0,1277;0,1282;7,8229;5,0517;331,6185913;647,918
2097,8944;12,2543;2,4184;63,8808;111,3967;14,9067;0,1746;0,0764;0,1268;0,1271;5,9301;5,2608;336,2887878;627,3163
2098,0468;12,2527;2,416;62,6564;109,5969;13,941;0,171;0,0721;0,1259;0,1261;4,5029;5,3675;349,582489;678,8888
2098,1992;12,2577;2,4201;61,8175;107,5753;14,2845;0,16;0,0636;0,1228;0,1285;2,623;5,3808;355,7247925;655,9825
2098,3516;12,2552;2,4307;61,9186;105,7628;14,4071;0,147;0,0512;0,1059;0,1216;1,1529;5,3039;360,0609131;713,0872
2098,504;12,2502;2,4482;62,927;104,8279;15,6089;0,1295;0,0442;0,0942;0,1057;0,6468;5,1706;364,6940918;687,8205
2098,6564;12,2507;2,4781;64,4126;105,935;15,8149;0,1061;0,042;0,0915;0,0982;0,5204;5,0147;371,5473022;750,9758
2098,8088;12,2474;2,4973;65,0592;109,2248;16,7911;0,0964;0,0398;0,0888;0,0907;0,4141;4,9266;378,8588867;719,334
2098,9612;12,2496;2,4946;65,0619;112,9932;16,4477;0,1128;0,042;0,0911;0,0976;0,5172;4,9901;388,2828979;754,2596
2099,1136;12,2545;2,4648;64,0393;113,7925;16,1106;0,1375;0,0456;0,0978;0,1157;0,7592;5,2733;393,3901978;754,2596
2099,266;12,2555;2,444;63,7873;111,4122;15,6642;0,1531;0,0481;0,1022;0,1221;0,9373;5,6429;397,9382019;757,9139
2099,4184;12,2531;2,443;64,3075;109,5529;15,6985;0,1452;0,0507;0,1059;0,1227;1,121;5,9277;396,2225952;793,1252
2099,5708;12,2558;2,4514;65,2975;108,6372;15,4883;0,1379;0,0533;0,1096;0,1232;1,3357;6,0768;403,5174866;762,0388
2099,7232;12,2525;2,4495;66,5804;111,3297;16,9305;0,1346;0,0532;0,1159;0,1245;1,3382;6,2011;403,5174866;836,9954
2099,8756;12,2593;2,4381;67,7928;115,8808;17,6691;0,1572;0,0533;0,1275;0,1345;1,4067;6,2968;403,9891968;757,9139
2100,028;12,274;2,4254;68,2193;118,8256;17,7701;0,1849;0,0461;0,1359;0,1401;0,9243;6,1958;408,3034058;796,7795
2100,1804;12,2859;2,3984;67,3995;117,0306;16,7792;0,1981;0,0451;0,1384;0,1412;0,878;5,8882;400,1466064;789,8414
2100,3328;12,2958;2,3617;66,3084;114,648;16,4288;0,1843;0,0442;0,141;0,1423;0,8338;5,4982;392,5033875;716,0502
2100,4852;12,2991;2,3328;65,6795;114,8596;15,4519;0,1627;0,0462;0,1319;0,1323;0,8831;5,3307;388,2828979;716,0502
2100,6376;12,2969;2,3524;64,7461;113,3534;14,1765;0,1477;0,0441;0,1096;0,1142;0,6715;5,4078;394,0846863;719,334
2100,79;12,2866;2,4143;64,9661;109,7903;13,7196;0,1481;0,039;0,0855;0,0907;0,3839;5,5469;408,7618103;762,0388
2100,9424;12,2546;2,4822;63,9813;103,9287;13,6152;0,1391;0,0369;0,0788;0,0841;0,3067;5,4913;436,3537903;849,3256
2101,0948;12,2439;2,5097;63,4354;98,9169;14,117;0,1297;0,0349;0,072;0,0775;0,2421;5,1786;445,9552917;893,1777
2101,2472;12,2495;2,5055;64,2256;101,6789;13,2929;0,1173;0,0419;0,0801;0,0832;0,4929;4,8587;455,6571045;844,7745
2101,3996;12,2463;2,4827;63,8109;106,2603;13,2411;0,1221;0,0541;0,0982;0,1047;1,3761;4,6908;462,8640137;849,3256
2101,552;12,2476;2,4659;63,2988;107,2953;12,5331;0,1336;0,0593;0,1082;0,1216;1,9817;4,6776;472,3252869;893,1777
2101,7044;12,2484;2,4465;63,7087;106,6957;12,6153;0,1417;0,0586;0,1089;0,1227;1,8936;4,7433;469,6471863;860,2224
2101,8568;12,2473;2,4376;62,9475;107,068;12,8018;0,1362;0,0579;0,1095;0,1238;1,8111;4,814;476,947113;1013,6223
2102,0092;12,2496;2,439;62,698;106,442;13,7078;0,1404;0,0557;0,1107;0,1236;1,573;4,8712;484,4619141;902,8394
2102,1616;12,2488;2,4441;62,0737;105,5108;12,8662;0,1362;0,0509;0,1091;0,1218;1,1377;4,9155;491,5176086;957,1931
2102,314;12,2458;2,4501;62,4777;104,4808;12,2603;0,1315;0,0487;0,1037;0,1171;0,9529;4,9446;492,2055969;947,5314
2102,4664;12,2467;2,4591;64,1829;103,4172;11,7825;0,1165;0,0494;0,1008;0,1109;0,9776;4,9322;499,5227966;849,3256
2102,6188;12,2464;2,4674;64,908;106,0114;12,9883;0,1171;0,0502;0,098;0,1046;1,0159;4,8807;499,8723145;908,6255
2102,7712;12,2453;2,4625;63,8791;110,5759;13,5756;0,1324;0,0579;0,102;0,1065;1,8329;4,859;503,9440918;1013,6223
2102,9236;12,2554;2,444;62,8541;111,3556;13,9873;0,1422;0,0609;0,1095;0,1138;2,2238;4,9308;507,0133057;902,8394
2103,076;12,2603;2,4368;63,6053;110,0203;13,8011;0,1368;0,0499;0,1038;0,1045;0,9956;5,0049;499,1740112;957,1931
2103,2284;12,2783;2,4456;64,9535;109,1512;14,1313;0,1187;0,0443;0,1008;0,1011;0,6332;5,0447;495,4641113;952,0825
2103,3808;12,2887;2,4585;66,2159;113,0279;14,7678;0,1115;0,0386;0,0977;0,0977;0,3892;5,0609;495,4641113;897,7288
2103,5332;12,2881;2,4522;65,9264;117,7053;14,6027;0,1268;0,0392;0,1042;0,1042;0,4291;5,1723;495,4641113;908,6255
2103,6856;12,2956;2,434;65,4661;118,0313;14,6616;0,152;0,0455;0,116;0,1198;0,7696;5,3592;494,790802;1031,1152
2103,838;12,2904;2,4218;65,0874;114,9706;14,7579;0,1688;0,0494;0,1208;0,1322;1,0844;5,4891;486,6560974;1094,673
2103,9904;12,2887;2,4216;64,814;111,5886;14,8123;0,167;0,0493;0,1189;0,1317;1,0795;5,4774;476,302887;1009,0712
2104,1428;12,2799;2,4259;64,8598;111,3135;13,836;0,1555;0,0493;0,117;0,1312;1,0747;5,3684;474,1882019;844,7745
2104,2952;12,2696;2,4267;64,7131;111,2424;12,5418;0,1506;0,0512;0,1155;0,1271;1,1891;5,2785;450,5784912;849,3256
2104,4476;12,2593;2,4216;64,6873;109,3093;12,6526;0,1497;0,0515;0,1126;0,1175;1,1615;5,2369;436,3680115;897,7288
2104,6;12,2541;2,4128;64,7802;107,0411;13,4941;0,1541;0,0531;0,1111;0,1137;1,2797;5,2088;409,3171997;879,1516
2104,7524;12,2513;2,4025;64,4706;104,853;12,8021;0,1512;0,055;0,1077;0,1106;1,4607;5,1619;381,258606;681,5736
2104,9048;12,2499;2,3985;62,8012;102,3915;12,0427;0,1377;0,0569;0,1043;0,1076;1,685;5,07;362,9908142;676,4721
2105,0572;12,252;2,4017;61,5499;99,2286;12,3457;0,1272;0,0552;0,0928;0,1037;1,5022;4,9692;349,9089966;630,2794
2105,2096;12,2497;2,4125;61,5061;96,6919;13,2547;0,1154;0,0516;0,0836;0,0984;1,1441;4,8885;336,0498962;713,0872
2105,362;12,2476;2,439;61,8179;98,2646;13,0954;0,1009;0,0418;0,0788;0,092;0,4983;4,8009;323,8364868;672,1661
2105,5144;12,2484;2,4774;62,1109;99,871;12,4558;0,0801;0,0396;0,0779;0,0885;0,4008;4,6603;303,2879944;576,4183
2105,6668;12,2503;2,5101;60,5812;99,0012;13,0281;0,0695;0,0373;0,077;0,0849;0,3186;4,478;300,5286865;619,9734
2105,8192;12,2503;2,5283;58,9569;96,8529;13,8024;0,068;0,0332;0,0721;0,0726;0,1972;4,3076;301,4353027;594,0699
2105,9716;12,2494;2,5304;58,5701;95,0747;13,4994;0,0692;0,036;0,0692;0,0693;0,2693;4,2179;294,3887024;566,7856
2106,124;12,251;2,5337;58,4704;93,4809;12,6577;0,0579;0,0366;0,0764;0,0808;0,2924;4,158;277,9570923;510,1329
2106,2764;12,2489;2,5319;59,2639;90,8563;12,0612;0,049;0,0345;0,0786;0,0856;0,2437;4,0812;257,8869019;508,5887
2106,4288;12,2454;2,5328;59,754;88,7788;12,7345;0,0436;0,0323;0,0808;0,0904;0,2065;3,8932;254,406601;490,7287
2106,5812;12,2477;2,5295;60,9883;89,823;13,3405;0,0477;0,0288;0,0789;0,0894;0,1441;3,6505;240,1087036;472,8502
2106,7336;12,2542;2,526;62,6905;96,9988;13,8696;0,0542;0,0391;0,0891;0,1004;0,4124;3,437;238,3954926;443,9438
2106,886;12,2851;2,5112;63,0253;102,485;14,1006;0,0655;0,0582;0,1085;0,1241;1,8523;3,3928;241,9190979;433,7754
2107,0384;12,3733;2,4878;62,3358;103,9354;13,7639;0,0827;0,0612;0,1144;0,128;2,2492;3,5675;261,2861023;469,4626
2107,1908;12,4439;2,4737;61,9652;104,699;13,8649;0,1016;0,0641;0,1204;0,132;2,7093;3,8875;284,1323853;572,1124
2107,3432;12,4451;2,4785;62,5185;105,3782;13,1095;0,1178;0,0588;0,1158;0,1218;1,9191;4,1837;301,6611023;574,1769
2107,4956;12,4196;2,4838;63,5889;107,1114;13,8171;0,1362;0,0531;0,1074;0,1077;1,2744;4,411;317,7062988;600,7925
2107,648;12,3218;2,468;64,867;110,4898;14,291;0,1532;0,0571;0,1083;0,1083;1,7063;4,6002;345,84021;653,0195
2107,8004;12,293;2,4456;64,8453;113,2637;14,153;0,1705;0,0606;0,1136;0,1136;2,1748;4,775;357,0953979;684,5366
2107,9528;12,2752;2,4311;64,6977;115,9214;14,021;0,1732;0,0641;0,1189;0,1189;2,7354;4,906;376,2504883;710,4023
2108,1052;12,2876;2,4237;64,763;119,2695;13,9847;0,1756;0,0654;0,1277;0,1277;2,9259;4,994;384,1856079;655,9825
2108,2576;12,2962;2,407;63,8139;119,7924;14,6135;0,1773;0,0641;0,1277;0,1288;2,7061;5,0988;399,0958862;722,9883
2108,41;12,2987;2,3924;61,666;117,4119;14,1843;0,185;0,058;0,1103;0,1198;1,8118;5,1968;409,0065918;789,8414
2108,5624;12,3255;2,4101;59,8084;112,9402;13,4942;0,1772;0,0534;0,1;0,1116;1,3054;5,2039;409,0065918;716,0502
2108,7148;12,3142;2,4534;59,3593;105,2495;13,2068;0,1448;0,0488;0,0898;0,1033;0,9139;5,0635;409,0065918;722,9883
2108,8672;12,3005;2,4984;60,0637;97,9262;12,4208;0,1032;0,0434;0,0785;0,0855;0,5659;4,7724;409,2470093;793,1252
2109,0196;12,278;2,5129;60,5001;97,9009;12,5199;0,0794;0,0411;0,079;0,0822;0,4577;4,5202;411,5632935;748,0128
2109,172;12,2599;2,5036;61,7995;99,4066;11,6628;0,0783;0,0395;0,0816;0,0885;0,3992;4,3908;405,5369873;684,5366
2109,3244;12,2593;2,4869;62,8033;101,8022;12,3166;0,0878;0,0387;0,078;0,0879;0,3679;4,4115;365,2654114;707,9857
2109,4768;12,261;2,4873;64,4309;103,2141;11,6621;0,0869;0,0378;0,0743;0,0872;0,3386;4,4519;331,2879028;619,9734
2109,6292;12,2622;2,5092;64,2829;103,4595;11,6284;0,0834;0,035;0,0729;0,091;0,2679;4,419;351,6695862;596,1344
2109,7816;12,2551;2,5222;64,3327;103,9484;10,5389;0,0795;0,034;0,0763;0,0991;0,2624;4,197;358,0718994;596,1344
2109,934;12,2446;2,5101;65,1123;102,8542;10,5052;0,0929;0,0328;0,0789;0,1012;0,2405;3,9223;364,6940918;600,7925
2110,0864;12,2376;2,4598;66,2782;100,947;11,1448;0,1201;0,0338;0,0801;0,0991;0,2582;3,8275;372,3922119;653,0195
2110,2388;12,2381;2,4205;65,8914;100,7195;11,7825;0,1495;0,0348;0,0813;0,097;0,2775;3,9968;388,7318115;684,5366
2110,3912;12,2347;2,4011;64,4876;101,381;12,1735;0,1549;0,0446;0,0944;0,1045;0,6605;4,1986;399,5797119;713,0872
2110,5436;12,2326;2,4127;63,4695;101,9506;12,187;0,1477;0,0537;0,1126;0,1195;1,3566;4,208;415,3862;678,8888
2110,696;12,2321;2,4307;62,8084;102,4401;12,1533;0,1359;0,0589;0,1191;0,1216;1,9288;4,1259;424,6742859;662,9207
2110,8484;12,2292;2,443;62,6574;102,4463;11,9306;0,1374;0,06;0,1174;0,1189;2,0784;4,1426;440,3796082;800,9044
2111,0008;12,2302;2,4493;62,4268;102,341;11,5805;0,1405;0,0612;0,1158;0,1162;2,2527;4,2914;459,0810852;833,7115
2111,1532;12,2317;2,4568;62,893;102,0232;12,9575;0,1368;0,0574;0,1075;0,1087;1,7455;4,4343;465,7644043;722,9883
2111,3056;12,2338;2,4662;64,3552;101,2444;13,1932;0,1278;0,0544;0,1044;0,1056;1,4091;4,4709;470,2914124;793,1252
2111,458;12,2324;2,4799;65,6779;101,9573;13,2197;0,1144;0,0574;0,1131;0,1132;1,7338;4,4063;485,854187;762,0388
2111,6104;12,2333;2,4762;65,0639;105,2159;12,2772;0,1387;0,0595;0,1217;0,1231;2,007;4,4399;507,0133057;844,7745
2111,7628;12,2322;2,4585;63,2732;110,015;11,5366;0,171;0,0616;0,1303;0,133;2,3271;4,6141;499,8723145;854,4362
2111,9152;12,2317;2,4406;61,3028;110,7662;11,5696;0,18;0,0647;0,1354;0,1397;2,8406;4,7646;503,9440918;943,4066
2112,0676;12,2278;2,4496;60,1053;104,8282;10,8283;0,147;0,064;0,1212;0,1281;2,6885;4,639;508,4436951;793,1252
2112,22;12,2328;2,4676;60,4576;95,7864;11,2322;0,1178;0,0652;0,1058;0,1168;2,9794;4,3234;516,1655884;766,5899
2112,3724;12,2309;2,4765;60,0815;94,2379;12,2888;0,1139;0,0657;0,1033;0,1137;3,1403;4,1531;516,9144287;902,8394
2112,5248;12,238;2,4829;60,0504;100,9492;13,2016;0,1228;0,0662;0,1009;0,1106;3,3376;4,2585;525,651123;957,1931
2112,6772;12,2355;2,4977;60,7346;103,3732;14,3177;0,1238;0,0676;0,1003;0,1092;3,7515;4,4783;533,8688965;952,0825
2112,8296;12,2341;2,5126;61,9779;103,4152;13,9544;0,1264;0,0698;0,0992;0,1053;4,7648;4,6571;533,4794922;897,7288
2112,982;12,2365;2,5167;63,2413;101,1996;14,0981;0,1232;0,0706;0,0989;0,1077;4,8835;4,7604;528,5775757;908,6255
2113,1344;12,2397;2,5139;63,6169;103,7842;14,1642;0,1173;0,0688;0,0987;0,1071;4,2582;4,8255;519,7507935;1009,0712
2113,2868;12,2426;2,5012;65,0506;106,4833;13,546;0,1147;0,0671;0,0986;0,1066;3,7155;4,9347;511,5490112;840,6497
2113,4392;12,2476;2,4949;63,8258;106,876;12,8196;0,1169;0,058;0,09;0,0995;1,9102;5,0377;507,362793;816,3523
2113,5916;12,2439;2,4981;62,6688;105,8896;12,4791;0,1177;0,0461;0,0794;0,0854;0,7348;5,0608;502,5517883;1009,0712
2113,744;12,2352;2,5061;61,5393;105,4792;12,4117;0,0996;0,0341;0,0726;0,073;0,2181;4,9072;490,2099915;840,6497
2113,8964;12,2439;2,5095;60,9589;105,5172;12,2269;0,082;0,0293;0,0711;0,0713;0,1256;4,6711;476,6227112;796,7795
2114,0488;12,2437;2,5028;61,0251;105,0514;11,7219;0,0753;0,0245;0,0695;0,0697;0,0691;4,6061;479,7036133;796,7795
2114,2012;12,2414;2,5063;60,6549;103,9556;12,5541;0,0962;0,0254;0,076;0,0782;0,0862;4,6878;474,1882019;796,7795
2114,3536;12,2424;2,5165;60,161;102,5866;12,8166;0,1143;0,0326;0,0843;0,093;0,2183;4,7635;451,1304016;793,1252
2114,506;12,2415;2,531;59,6334;99,5573;12,5554;0,1284;0,0434;0,093;0,1047;0,6047;4,6625;443,2301941;750,9758
2114,6584;12,2385;2,5404;59,5325;96,0184;11,8687;0,1333;0,045;0,0962;0,1095;0,6976;4,4664;421,6525879;707,9857
2114,8108;12,2415;2,5359;60,4037;95,865;12,2242;0,1438;0,0465;0,0993;0,1143;0,8009;4,3157;401,9554138;622,2148
2114,9632;12,24;2,513;60,0912;102,2912;13,1169;0,1597;0,0506;0,1081;0,1235;1,1235;4,281;385,3425903;617,9089
2115,1156;12,2466;2,4867;60,2622;105,6739;13,9754;0,1665;0,0552;0,1171;0,1332;1,576;4,3254;385,5575867;572,1124
2115,268;12,2481;2,4692;60,0569;106,1156;14,3874;0,1575;0,0572;0,1163;0,134;1,7861;4,4348;388,7318115;578,8351
2115,4204;12,25;2,4743;60,1641;104,2454;13,9916;0,143;0,0556;0,1104;0,1285;1,5874;4,5129;398,624115;653,0195
2115,5728;12,2506;2,4816;61,1484;102,8889;13,9229;0,1351;0,0541;0,1044;0,123;1,4065;4,5596;403,5174866;676,4721
2115,7252;12,2497;2,4809;61,8635;104,4927;14,2326;0,1384;0,0499;0,0978;0,1165;1,0331;4,5858;403,7518921;630,2794
2115,8776;12,252;2,4719;62,7056;106,6608;14,9032;0,1376;0,0545;0,1051;0,1166;1,4234;4,6281;406,0104065;707,9857
2116,03;12,2503;2,4687;62,87;107,4259;14,9106;0,138;0,0561;0,1113;0,1174;1,5887;4,6828;403,7518921;622,2148
2116,1824;12,2492;2,4792;62,8758;106,4055;13,867;0,1376;0,0559;0,1119;0,1188;1,5752;4,6933;405,550293;624,6315
2116,3348;12,2515;2,4866;62,639;103,9043;13,1627;0,1372;0,0558;0,1124;0,1203;1,5629;4,7083;397,494812;643,6119
2116,4872;12,2508;2,4874;63,2454;103,9444;12,4342;0,1305;0,0536;0,1076;0,1202;1,3566;4,7344;389,7325134;574,1769
2116,6396;12,2517;2,4827;63,1989;105,6266;12,0976;0,1273;0,0556;0,1097;0,1219;1,5487;4,8078;383,0837097;596,1344
2116,792;12,2563;2,482;63,0736;106,4667;12,1494;0,136;0,058;0,1127;0,1234;1,8192;4,882;385,995697;596,1344
2116,9444;12,2568;2,4852;63,7142;106,4144;12,5615;0,1457;0,0556;0,1086;0,118;1,5362;4,9555;392,2882996;598,3759
2117,0968;12,2539;2,4865;63,6305;106,8527;12,8981;0,1395;0,0532;0,1045;0,1126;1,2877;5,1312;385,5575867;627,3163
2117,2492;12,2567;2,4895;63,495;108,6508;12,7116;0,1173;0,044;0,0923;0,0962;0,6075;5,4695;387,6299133;674,2307
2117,4016;12,2543;2,5022;62,7876;110,0781;12,3548;0,113;0,0413;0,0906;0,091;0,4739;5,7691;384,9201965;600,7925
2117,554;12,2563;2,5192;60,7834;108,0611;12,7251;0,1183;0,0444;0,091;0,091;0,6217;5,7683;379,8129883;645,6765
2117,7064;12,2562;2,535;60,1367;102,4474;12,4895;0,1298;0,0454;0,0883;0,0883;0,6788;5,4142;367,6972046;590,3906
2117,8588;12,2556;2,5417;58,9692;97,1882;13,0618;0,1242;0,0464;0,0857;0,0857;0,7485;4,9895;308,0090942;524,674
2118,0112;12,2578;2,5479;56,8068;92,0125;12,7251;0,1113;0,0427;0,0725;0,0725;0,5652;4,6902;303,2879944;475,4566
2118,1636;12,264;2,5452;63,0758;93,7359;13,5667;0,0988;0,0458;0,0761;0,0767;0,7572;4,5799;301,3695984;475,4566
2118,316;12,2673;2,5303;66,181;96,7895;13,1627;0,098;0,0633;0,1054;0,1073;2,7481;4,5848;312,0444031;480,0842
2118,4684;12,2659;2,5038;64,8825;99,9037;14,687;0,1108;0,0742;0,1206;0,1232;5,2994;4,6552;314,7099915;529,3016
2118,6208;12,255;2,4767;61,4249;101,8392;14,92;0,1255;0,0852;0,1358;0,1391;9,3376;4,741;309,7988892;531,0722
2118,7732;12,2573;2,4556;59,2092;102,3672;16,379;0,1256;0,0882;0,1367;0,1419;10,9599;4,8318;305,5815125;544,9411
2118,9256;12,2547;2,4501;58,0342;100,9946;16,1339;0,1213;0,0743;0,1126;0,1146;5,8811;4,8958;291,6236877;492,1647
2119,078;12,2549;2,4626;57,4081;98,5798;16,237;0,1207;0,0589;0,0929;0,0989;2,0744;4,9064;279,7005005;493,7995
2119,2304;12,2492;2,4839;56,8686;96,8451;15,5845;0,1098;0,0561;0,091;0,0961;1,6768;4,8322;280,5527039;510,1329
2119,3828;12,2513;2,505;57,63;95,1337;15,489;0,0952;0,0533;0,089;0,0932;1,3439;4,6767;302,395813;512,0551
2119,5352;12,2516;2,5147;58,4405;96,4623;14,7876;0,0767;0,052;0,0873;0,089;1,2441;4,5426;322,9421997;536,3136
2119,6876;12,2532;2,5173;60,0028;97,4521;14,1352;0,0683;0,0529;0,084;0,0872;1,3777;4,5084;347,045105;602,0727
2119,84;12,2537;2,5102;62,31;97,5976;12,8504;0,0696;0,0635;0,0998;0,1047;2,8553;4,6103;365,4226074;653,9023
2119,9924;12,2605;2,4882;65,292;99,8177;12,5217;0,085;0,0718;0,1135;0,1212;4,5622;4,7857;376,4888916;677,8608
