DEPTH;CAL;DEN;DTC;DTS;GR;NEU;nmrFF;nmrPerm;nmrPhie;nmrPhiT;PE;RES10;RES90
2322,2174;8,8372;2,5677;60,5455;100,9091;26,4588;0,1205;0,0806;19,5393;0,0964;0,0981;4,7709;414,3936;350,2388
2322,3698;8,8339;2,5552;60,9091;101,4545;23,4885;0,1282;0,0778;13,1446;0,0969;0,0986;4,6299;314,6146;255,4306
2322,5222;8,8154;2,5508;62;102,1818;23,6716;0,1209;0,0803;15,3718;0,0993;0,1012;4,5127;289,6592;217,9365
2322,6746;8,7996;2,546;63;102,4545;23,2358;0,1135;0,0831;18,4911;0,1017;0,104;4,4245;258,7046;229,1096
2322,827;8,8008;2,5309;64,3636;103,7273;20,3471;0,1152;0,1039;77,2563;0,1182;0,1212;4,3675;279,2367;217,511
2322,9794;8,8111;2,5066;65,2727;108,3636;15,3401;0,1455;0,1314;222,327;0,1445;0,1516;4,3586;381,1938;278,8503
2323,1318;8,8217;2,4747;67,3636;115,4545;12,6416;0,166;0,1443;402,5261;0,1608;0,1635;4,4806;542,4542;412,3194
2323,2842;8,8482;2,434;70,1818;121,8182;12,3574;0,1844;0,1408;352,874;0,1588;0,16;4,7884;925,792;694,4681
2323,4366;8,8485;2,3942;71,8182;126;13,9657;0,191;0,1355;273,234;0,1552;0,1552;5,1815;1540,3979;956,8385
2323,589;8,8509;2,3708;71,2727;124,4545;16,257;0,1954;0,1226;135,2574;0,1446;0,1447;5,4844;1943,928;1129,8281
2323,7414;8,8633;2,378;67,8182;119,5455;20,1088;0,19;0,1203;148,3512;0,1394;0,1395;5,5858;1950;1219,6436
2323,8938;8,8749;2,4127;65,0909;115,3636;22,0649;0,182;0,1248;232,4788;0,141;0,1411;5,5403;1931,3708;1265,9194
2324,0462;8,8919;2,4641;63,4545;112,1818;21,0941;0,1793;0,1286;274,2292;0,1443;0,145;5,4651;1938,325;1175,1614
2324,1986;8,8633;2,4971;63,9091;111,7273;17,4903;0,1743;0,1324;280,2305;0,1477;0,1503;5,3475;1847,9265;1170,6394
2324,351;8,8305;2,5017;64,2727;113,5455;14,8709;0,1733;0,1354;202,3547;0,1501;0,1597;5,2005;1679,3978;1075,3777
2324,5034;8,8375;2,4885;64,3636;115;14,0595;0,1768;0,1277;129,7366;0,1436;0,1544;5,055;1744,0293;1137,8555
2324,6558;8,8466;2,4729;66;117,3636;15,4526;0,1855;0,1105;69,8039;0,1284;0,1344;5,0414;1697,561;1048,6146
2324,8082;8,836;2,4703;66,3636;117,3636;17,1385;0,1691;0,0983;37,4395;0,1189;0,1223;5,0556;872,8302;870,316
2324,9606;8,8236;2,4838;65,1818;115;20,9508;0,149;0,0861;18,7241;0,1094;0,1103;5,0194;503,9604;432,2177
2325,113;8,7476;2,5194;63,7273;110,3636;27,3199;0,1385;0,0697;5,9309;0,0962;0,0963;4,9285;351,1834;266,7126
2325,2654;8,7437;2,5548;61,6364;106,7273;32,8362;0,1358;0,0588;2,2022;0,0905;0,0935;4,818;213,345;189,3615
2325,4178;8,7576;2,5875;60,5455;105,3636;35,7386;0,1277;0,0515;1,1599;0,087;0,0913;4,7267;153,6223;129,9184
2325,5702;8,7756;2,5847;60;104;33,1855;0,1085;0,0491;0,9476;0,0847;0,0901;4,6713;149,4395;111,5794
2325,7226;8,7807;2,5786;58,7273;102,1818;31,8277;0,0976;0,0493;0,958;0,0831;0,0901;4,771;165,6369;144,7157
2325,875;8,7907;2,5742;58;100,1818;32,1567;0,0907;0,0483;0,8806;0,0768;0,0888;4,9174;176,4707;196,5966
2326,0274;8,7567;2,5957;57,3636;99,8182;37,1708;0,0944;0,047;0,7907;0,0677;0,0863;5,0505;222,7756;208,9871
2326,1798;8,706;2,6142;57,7273;100;38,591;0,093;0,0468;0,7824;0,0632;0,0844;5,1313;261,3041;168,6174
2326,3322;8,6364;2,6246;57,7273;99,5455;37,4878;0,0959;0,0461;0,7395;0,0626;0,0827;5,2911;313,0088;181,6217
2326,4846;8,6695;2,6323;57,1818;99,3636;34,3478;0,0896;0,0449;0,6696;0,0627;0,0806;5,4878;371,9359;201,6332
2326,637;8,6744;2,6514;56,7273;98,5455;30,6362;0,0904;0,044;0,6156;0,0629;0,0784;5,6035;433,4907;218,6847
2326,7894;8,6732;2,6542;56,5455;98;28,7692;0,0835;0,044;0,6364;0,0636;0,0749;5,4455;509,8879;232,892
2326,9418;8,6674;2,641;57;98;28,0823;0,0836;0,041;0,5015;0,0575;0,0671;5,2019;580,1265;260,6885
2327,0942;8,6826;2,6216;57;98;30,9592;0,0813;0,0427;0,6266;0,0563;0,067;4,9652;671,7283;315,149
2327,2466;8,6784;2,6163;57;98;34,1841;0,0795;0,0429;0,6407;0,0562;0,067;4,884;765,6907;393,5249
2327,399;8,6738;2,6239;57;98;40,3889;0,0749;0,0429;0,6407;0,0562;0,067;4,8311;859,3622;602,7851
2327,5514;8,6489;2,6324;56,7273;96,3636;52,7027;0,0661;0,0441;0,7012;0,0553;0,0696;4,7914;1264,4822;928,7036
2327,7038;8,6349;2,6401;56,8182;98;62,9972;0,0559;0,042;0,5174;0,0538;0,0739;4,774;1950;1079,6345
2327,8562;8,6677;2,6499;56,3636;96,7273;62,9044;0,038;0,0322;0,1769;0,0457;0,0727;4,7796;1384,9073;744,4303
2328,0086;8,7102;2,6537;56,3636;96,1818;56,7942;0,0264;0,0224;0,0491;0,0373;0,065;4,7637;329,3448;290,9242
2328,161;8,7242;2,668;56,1818;96;56,1742;0,0296;0,0144;0,0118;0,031;0,056;4,7115;165,0681;164,2825
2328,3134;8,7333;2,6903;56,3636;95,1818;67,807;0,0463;0,0059;0,0007;0,0245;0,0375;4,6232;103,0772;93,2637
2328,4658;8,7841;2,7088;57;97,1818;77,8005;0,0636;0,0046;0,0002;0,0255;0,0283;4,5065;70,6593;69,6335
2328,6182;8,8248;2,7045;58,6364;99,3636;88,4727;0,0719;0,0005;0;0,0262;0,032;4,4221;51,8882;48,0966
2328,7706;8,867;2,6792;61,3636;103,8182;102,3905;0,0834;0;0;0,0275;0,0378;4,3663;35,8492;27,8004
2328,923;8,9034;2,6546;64,3636;108,4545;119,4689;0,1008;0;0;0,0289;0,0436;4,3976;21,0105;18,417
2329,0754;8,8864;2,6491;64,9091;110;132,1641;0,1131;0,0049;0,0009;0,031;0,0567;4,4178;14,314;13,1275
2329,2278;8,9004;2,6546;64,7273;109,3636;133,3522;0,1179;0;0;0,0333;0,0564;4,4317;13,8355;12,3878
